recv_time_ms,snapshot_id,seq_num,server_ts,latency_ms,jitter_ms
1765313848480,1463,1463,1765313848479,1,54
1765313848535,1464,1464,1765313848534,1,54
1765313848590,1465,1465,1765313848590,0,55
1765313848645,1466,1466,1765313848645,0,55
1765313848700,1467,1467,1765313848700,0,55
1765313848752,1468,1468,1765313848752,0,52
1765313848807,1469,1469,1765313848807,0,55
1765313848862,1470,1470,1765313848862,0,55
1765313848913,1471,1471,1765313848913,0,51
1765313848968,1472,1472,1765313848968,0,55
1765313849023,1473,1473,1765313849023,0,55
1765313849074,1474,1474,1765313849074,0,51
1765313849128,1475,1475,1765313849128,0,54
1765313849181,1476,1476,1765313849181,0,53
1765313849236,1477,1477,1765313849236,0,55
1765313849290,1478,1478,1765313849290,0,54
1765313849345,1479,1479,1765313849345,0,55
1765313849400,1480,1480,1765313849400,0,55
1765313849453,1481,1481,1765313849452,1,52
1765313849508,1482,1482,1765313849507,1,54
1765313849558,1483,1483,1765313849557,1,49
1765313849611,1484,1484,1765313849611,0,53
1765313849663,1485,1485,1765313849663,0,52
1765313849718,1486,1486,1765313849718,0,55
1765313849773,1487,1487,1765313849773,0,55
1765313849829,1488,1488,1765313849828,1,55
1765313849879,1489,1489,1765313849879,0,50
1765313849931,1490,1490,1765313849931,0,52
1765313849986,1491,1491,1765313849986,0,55
1765313850038,1492,1492,1765313850037,1,51
1765313850093,1493,1493,1765313850093,0,55
1765313850148,1494,1494,1765313850148,0,55
1765313850203,1495,1495,1765313850203,0,55
1765313850258,1496,1496,1765313850258,0,55
1765313850309,1497,1497,1765313850309,0,51
1765313850364,1498,1498,1765313850364,0,55
1765313850419,1499,1499,1765313850419,0,55
1765313850474,1500,1500,1765313850474,0,55
1765313850525,1501,1501,1765313850525,0,51
1765313850580,1502,1502,1765313850580,0,55
1765313850631,1503,1503,1765313850630,1,50
1765313850685,1504,1504,1765313850684,1,53
1765313850738,1505,1505,1765313850738,0,53
1765313850792,1506,1506,1765313850792,0,54
1765313850847,1507,1507,1765313850847,0,55
1765313850902,1508,1508,1765313850902,0,55
1765313850955,1509,1509,1765313850955,0,53
1765313851008,1510,1510,1765313851008,0,53
1765313851062,1511,1511,1765313851062,0,54
1765313851114,1512,1512,1765313851114,0,52
1765313851169,1513,1513,1765313851169,0,55
1765313851224,1514,1514,1765313851224,0,55
1765313851278,1515,1515,1765313851277,1,53
1765313851333,1516,1516,1765313851332,1,54
1765313851386,1517,1517,1765313851386,0,53
1765313851441,1518,1518,1765313851441,0,55
1765313851496,1519,1519,1765313851496,0,55
1765313851551,1520,1520,1765313851551,0,55
1765313851602,1521,1521,1765313851602,0,51
1765313851657,1522,1522,1765313851657,0,55
1765313851709,1523,1523,1765313851708,1,51
1765313851764,1524,1524,1765313851763,1,54
1765313851818,1525,1525,1765313851818,0,54
1765313851873,1526,1526,1765313851873,0,55
1765313851926,1527,1527,1765313851925,1,52
1765313851976,1528,1528,1765313851976,0,50
1765313852031,1529,1529,1765313852031,0,55
1765313852087,1530,1530,1765313852086,1,55
1765313852142,1531,1531,1765313852141,1,54
1765313852197,1532,1532,1765313852196,1,54
1765313852251,1533,1533,1765313852250,1,53
1765313852302,1534,1534,1765313852301,1,50
1765313852355,1535,1535,1765313852355,0,53
1765313852406,1536,1536,1765313852406,0,51
1765313852461,1537,1537,1765313852461,0,55
1765313852516,1538,1538,1765313852516,0,55
1765313852571,1539,1539,1765313852570,1,54
1765313852626,1540,1540,1765313852625,1,54
1765313852679,1541,1541,1765313852679,0,53
1765313852731,1542,1542,1765313852731,0,52
1765313852785,1543,1543,1765313852785,0,54
1765313852840,1544,1544,1765313852840,0,55
1765313852895,1545,1545,1765313852895,0,55
1765313852946,1546,1546,1765313852946,0,51
1765313853001,1547,1547,1765313853000,1,54
1765313853054,1548,1548,1765313853053,1,52
1765313853108,1549,1549,1765313853108,0,54
1765313853158,1550,1550,1765313853158,0,50
1765313853213,1551,1551,1765313853213,0,55
1765313853265,1552,1552,1765313853265,0,52
1765313853320,1553,1553,1765313853320,0,55
1765313853375,1554,1554,1765313853375,0,55
1765313853427,1555,1555,1765313853427,0,52
1765313853482,1556,1556,1765313853482,0,55
1765313853537,1557,1557,1765313853537,0,55
1765313853590,1558,1558,1765313853589,1,52
1765313853645,1559,1559,1765313853644,1,54
1765313853696,1560,1560,1765313853696,0,51
1765313853750,1561,1561,1765313853750,0,54
1765313853805,1562,1562,1765313853805,0,55
1765313853860,1563,1563,1765313853860,0,55
1765313853913,1564,1564,1765313853913,0,53
1765313853968,1565,1565,1765313853968,0,55
1765313854023,1566,1566,1765313854023,0,55
1765313854076,1567,1567,1765313854076,0,53
1765313854131,1568,1568,1765313854131,0,55
1765313854185,1569,1569,1765313854185,0,54
1765313854238,1570,1570,1765313854238,0,53
1765313854293,1571,1571,1765313854292,1,54
1765313854344,1572,1572,1765313854344,0,51
1765313854399,1573,1573,1765313854399,0,55
1765313854451,1574,1574,1765313854451,0,52
1765313854507,1575,1575,1765313854506,1,55
1765313854557,1576,1576,1765313854557,0,50
1765313854612,1577,1577,1765313854612,0,55
1765313854665,1578,1578,1765313854665,0,53
1765313854716,1579,1579,1765313854715,1,50
1765313854770,1580,1580,1765313854769,1,53
1765313854823,1581,1581,1765313854823,0,53
1765313854876,1582,1582,1765313854876,0,53
1765313854929,1583,1583,1765313854928,1,52
1765313854984,1584,1584,1765313854983,1,54
1765313855037,1585,1585,1765313855037,0,53
1765313855090,1586,1586,1765313855090,0,53
1765313855142,1587,1587,1765313855141,1,51
1765313855197,1588,1588,1765313855196,1,54
1765313855252,1589,1589,1765313855251,1,54
1765313855303,1590,1590,1765313855303,0,51
1765313855355,1591,1591,1765313855355,0,52
1765313855410,1592,1592,1765313855410,0,55
1765313855465,1593,1593,1765313855465,0,55
1765313855520,1594,1594,1765313855520,0,55
1765313855571,1595,1595,1765313855570,1,50
1765313855626,1596,1596,1765313855625,1,54
1765313855678,1597,1597,1765313855678,0,52
1765313855734,1598,1598,1765313855733,1,55
1765313855785,1599,1599,1765313855785,0,51
1765313855837,1600,1600,1765313855837,0,52
1765313855892,1601,1601,1765313855892,0,55
1765313855946,1602,1602,1765313855946,0,54
1765313856002,1603,1603,1765313856001,1,55
1765313856053,1604,1604,1765313856053,0,51
1765313856108,1605,1605,1765313856108,0,55
1765313856163,1606,1606,1765313856163,0,55
1765313856215,1607,1607,1765313856215,0,52
1765313856271,1608,1608,1765313856270,1,55
1765313856324,1609,1609,1765313856324,0,53
1765313856379,1610,1610,1765313856379,0,55
1765313856433,1611,1611,1765313856433,0,54
1765313856485,1612,1612,1765313856485,0,52
1765313856540,1613,1613,1765313856540,0,55
1765313856594,1614,1614,1765313856594,0,54
1765313856649,1615,1615,1765313856649,0,55
1765313856701,1616,1616,1765313856700,1,51
1765313856756,1617,1617,1765313856755,1,54
1765313856807,1618,1618,1765313856807,0,51
1765313856861,1619,1619,1765313856861,0,54
1765313856916,1620,1620,1765313856916,0,55
1765313856967,1621,1621,1765313856967,0,51
1765313857022,1622,1622,1765313857022,0,55
1765313857076,1623,1623,1765313857076,0,54
1765313857126,1624,1624,1765313857126,0,50
1765313857181,1625,1625,1765313857181,0,55
1765313857234,1626,1626,1765313857234,0,53
1765313857289,1627,1627,1765313857288,1,54
1765313857344,1628,1628,1765313857343,1,54
1765313857398,1629,1629,1765313857398,0,54
1765313857453,1630,1630,1765313857453,0,55
1765313857504,1631,1631,1765313857504,0,51
1765313857558,1632,1632,1765313857557,1,53
1765313857613,1633,1633,1765313857612,1,54
1765313857668,1634,1634,1765313857667,1,54
1765313857723,1635,1635,1765313857722,1,54
1765313857774,1636,1636,1765313857774,0,51
1765313857829,1637,1637,1765313857829,0,55
1765313857879,1638,1638,1765313857879,0,50
1765313857934,1639,1639,1765313857934,0,55
1765313857989,1640,1640,1765313857988,1,54
1765313858043,1641,1641,1765313858042,1,53
1765313858094,1642,1642,1765313858093,1,50
1765313858146,1643,1643,1765313858146,0,52
1765313858198,1644,1644,1765313858198,0,52
1765313858252,1645,1645,1765313858252,0,54
1765313858307,1646,1646,1765313858307,0,55
1765313858360,1647,1647,1765313858359,1,52
1765313858413,1648,1648,1765313858413,0,53
1765313858468,1649,1649,1765313858468,0,55
1765313858523,1650,1650,1765313858523,0,55
1765313858578,1651,1651,1765313858578,0,55
1765313858629,1652,1652,1765313858629,0,51
1765313858684,1653,1653,1765313858684,0,55
1765313858735,1654,1654,1765313858735,0,51
1765313858790,1655,1655,1765313858789,1,54
1765313858845,1656,1656,1765313858844,1,54
1765313858900,1657,1657,1765313858899,1,54
1765313858952,1658,1658,1765313858951,1,51
1765313859007,1659,1659,1765313859007,0,55
1765313859060,1660,1660,1765313859060,0,53
1765313859115,1661,1661,1765313859115,0,55
1765313859168,1662,1662,1765313859168,0,53
1765313859224,1663,1663,1765313859223,1,55
1765313859276,1664,1664,1765313859276,0,52
1765313859328,1665,1665,1765313859328,0,52
1765313859380,1666,1666,1765313859380,0,52
1765313859435,1667,1667,1765313859435,0,55
1765313859490,1668,1668,1765313859490,0,55
1765313859543,1669,1669,1765313859543,0,53
1765313859598,1670,1670,1765313859598,0,55
1765313859653,1671,1671,1765313859653,0,55
1765313859708,1672,1672,1765313859708,0,55
1765313859763,1673,1673,1765313859763,0,55
1765313859818,1674,1674,1765313859818,0,55
1765313859871,1675,1675,1765313859870,1,52
1765313859926,1676,1676,1765313859926,0,55
1765313859981,1677,1677,1765313859981,0,55
1765313860036,1678,1678,1765313860036,0,55
1765313860089,1679,1679,1765313860089,0,53
1765313860140,1680,1680,1765313860140,0,51
1765313860194,1681,1681,1765313860194,0,54
1765313860249,1682,1682,1765313860249,0,55
1765313860304,1683,1683,1765313860304,0,55
1765313860359,1684,1684,1765313860359,0,55
1765313860413,1685,1685,1765313860413,0,54
1765313860468,1686,1686,1765313860468,0,55
1765313860523,1687,1687,1765313860523,0,55
1765313860578,1688,1688,1765313860578,0,55
1765313860632,1689,1689,1765313860632,0,54
1765313860687,1690,1690,1765313860687,0,55
1765313860742,1691,1691,1765313860742,0,55
1765313860797,1692,1692,1765313860797,0,55
1765313860852,1693,1693,1765313860852,0,55
1765313860907,1694,1694,1765313860907,0,55
1765313860958,1695,1695,1765313860957,1,50
1765313861010,1696,1696,1765313861010,0,52
1765313861065,1697,1697,1765313861065,0,55
1765313861118,1698,1698,1765313861117,1,52
1765313861171,1699,1699,1765313861171,0,53
1765313861224,1700,1700,1765313861223,1,52
1765313861278,1701,1701,1765313861278,0,54
1765313861333,1702,1702,1765313861333,0,55
1765313861383,1703,1703,1765313861383,0,50
1765313861438,1704,1704,1765313861437,1,54
1765313861489,1705,1705,1765313861489,0,51
1765313861544,1706,1706,1765313861544,0,55
1765313861595,1707,1707,1765313861595,0,51
1765313861650,1708,1708,1765313861650,0,55
1765313861702,1709,1709,1765313861701,1,51
1765313861757,1710,1710,1765313861757,0,55
1765313861808,1711,1711,1765313861808,0,51
1765313861863,1712,1712,1765313861863,0,55
1765313861914,1713,1713,1765313861914,0,51
1765313861968,1714,1714,1765313861968,0,54
1765313862023,1715,1715,1765313862023,0,55
1765313862077,1716,1716,1765313862077,0,54
1765313862132,1717,1717,1765313862132,0,55
1765313862187,1718,1718,1765313862187,0,55
1765313862241,1719,1719,1765313862241,0,54
1765313862292,1720,1720,1765313862292,0,51
1765313862347,1721,1721,1765313862347,0,55
1765313862402,1722,1722,1765313862402,0,55
1765313862457,1723,1723,1765313862457,0,55
1765313862512,1724,1724,1765313862512,0,55
1765313862567,1725,1725,1765313862567,0,55
1765313862618,1726,1726,1765313862617,1,50
1765313862671,1727,1727,1765313862671,0,53
1765313862724,1728,1728,1765313862723,1,52
1765313862778,1729,1729,1765313862778,0,54
1765313862832,1730,1730,1765313862832,0,54
1765313862887,1731,1731,1765313862887,0,55
1765313862937,1732,1732,1765313862937,0,50
1765313862992,1733,1733,1765313862992,0,55
1765313863047,1734,1734,1765313863047,0,55
1765313863102,1735,1735,1765313863102,0,55
1765313863157,1736,1736,1765313863157,0,55
1765313863212,1737,1737,1765313863212,0,55
1765313863267,1738,1738,1765313863267,0,55
1765313863322,1739,1739,1765313863322,0,55
1765313863375,1740,1740,1765313863374,1,52
1765313863430,1741,1741,1765313863429,1,54
1765313863485,1742,1742,1765313863484,1,54
1765313863540,1743,1743,1765313863539,1,54
1765313863595,1744,1744,1765313863594,1,54
1765313863650,1745,1745,1765313863649,1,54
1765313863703,1746,1746,1765313863702,1,52
1765313863758,1747,1747,1765313863757,1,54
1765313863811,1748,1748,1765313863811,0,53
1765313863866,1749,1749,1765313863866,0,55
1765313863920,1750,1750,1765313863920,0,54
1765313863974,1751,1751,1765313863974,0,54
1765313864029,1752,1752,1765313864029,0,55
1765313864084,1753,1753,1765313864084,0,55
1765313864135,1754,1754,1765313864134,1,50
1765313864185,1755,1755,1765313864185,0,50
1765313864240,1756,1756,1765313864240,0,55
1765313864295,1757,1757,1765313864295,0,55
1765313864350,1758,1758,1765313864350,0,55
1765313864405,1759,1759,1765313864405,0,55
1765313864459,1760,1760,1765313864459,0,54
1765313864512,1761,1761,1765313864512,0,53
1765313864566,1762,1762,1765313864566,0,54
1765313864619,1763,1763,1765313864619,0,53
1765313864670,1764,1764,1765313864669,1,50
1765313864725,1765,1765,1765313864724,1,54
1765313864779,1766,1766,1765313864779,0,54
1765313864832,1767,1767,1765313864830,2,51
1765313864886,1768,1768,1765313864885,1,53
1765313864941,1769,1769,1765313864940,1,54
1765313864991,1770,1770,1765313864991,0,50
1765313865046,1771,1771,1765313865045,1,54
1765313865096,1772,1772,1765313865096,0,50
1765313865151,1773,1773,1765313865151,0,55
1765313865202,1774,1774,1765313865202,0,51
1765313865257,1775,1775,1765313865257,0,55
1765313865312,1776,1776,1765313865312,0,55
1765313865367,1777,1777,1765313865366,1,54
1765313865418,1778,1778,1765313865418,0,51
1765313865473,1779,1779,1765313865473,0,55
1765313865527,1780,1780,1765313865527,0,54
1765313865582,1781,1781,1765313865582,0,55
1765313865635,1782,1782,1765313865634,1,52
1765313865686,1783,1783,1765313865685,1,50
1765313865739,1784,1784,1765313865739,0,53
1765313865793,1785,1785,1765313865793,0,54
1765313865847,1786,1786,1765313865847,0,54
1765313865899,1787,1787,1765313865899,0,52
1765313865952,1788,1788,1765313865952,0,53
1765313866004,1789,1789,1765313866004,0,52
1765313866059,1790,1790,1765313866059,0,55
1765313866114,1791,1791,1765313866114,0,55
1765313866168,1792,1792,1765313866168,0,54
1765313866219,1793,1793,1765313866219,0,51
1765313866274,1794,1794,1765313866273,1,54
1765313866328,1795,1795,1765313866328,0,54
1765313866383,1796,1796,1765313866383,0,55
1765313866438,1797,1797,1765313866437,1,54
1765313866493,1798,1798,1765313866492,1,54
1765313866546,1799,1799,1765313866546,0,53
1765313866600,1800,1800,1765313866600,0,54
1765313866652,1801,1801,1765313866651,1,51
1765313866706,1802,1802,1765313866706,0,54
1765313866761,1803,1803,1765313866761,0,55
1765313866813,1804,1804,1765313866813,0,52
1765313866869,1805,1805,1765313866868,1,55
1765313866923,1806,1806,1765313866923,0,54
1765313866976,1807,1807,1765313866976,0,53
1765313867030,1808,1808,1765313867029,1,53
1765313867083,1809,1809,1765313867083,0,53
1765313867134,1810,1810,1765313867134,0,51
1765313867184,1811,1811,1765313867184,0,50
1765313867239,1812,1812,1765313867239,0,55
1765313867291,1813,1813,1765313867291,0,52
1765313867346,1814,1814,1765313867346,0,55
1765313867398,1815,1815,1765313867398,0,52
1765313867452,1816,1816,1765313867451,1,53
1765313867504,1817,1817,1765313867504,0,52
1765313867559,1818,1818,1765313867559,0,55
1765313867614,1819,1819,1765313867614,0,55
1765313867669,1820,1820,1765313867669,0,55
1765313867719,1821,1821,1765313867719,0,50
1765313867774,1822,1822,1765313867774,0,55
1765313867826,1823,1823,1765313867826,0,52
1765313867877,1824,1824,1765313867877,0,51
1765313867928,1825,1825,1765313867928,0,51
1765313867983,1826,1826,1765313867983,0,55
1765313868035,1827,1827,1765313868035,0,52
1765313868090,1828,1828,1765313868090,0,55
1765313868145,1829,1829,1765313868145,0,55
1765313868200,1830,1830,1765313868200,0,55
1765313868255,1831,1831,1765313868255,0,55
1765313868310,1832,1832,1765313868309,1,54
1765313868364,1833,1833,1765313868363,1,53
1765313868418,1834,1834,1765313868418,0,54
1765313868470,1835,1835,1765313868470,0,52
1765313868526,1836,1836,1765313868525,1,55
1765313868576,1837,1837,1765313868576,0,50
1765313868629,1838,1838,1765313868629,0,53
1765313868684,1839,1839,1765313868684,0,55
1765313868739,1840,1840,1765313868739,0,55
1765313868794,1841,1841,1765313868794,0,55
1765313868850,1842,1842,1765313868849,1,55
1765313868905,1843,1843,1765313868904,1,54
1765313868958,1844,1844,1765313868958,0,53
1765313869013,1845,1845,1765313869013,0,55
1765313869064,1846,1846,1765313869064,0,51
1765313869118,1847,1847,1765313869118,0,54
1765313869171,1848,1848,1765313869170,1,52
1765313869224,1849,1849,1765313869223,1,52
1765313869276,1850,1850,1765313869276,0,52
1765313869328,1851,1851,1765313869328,0,52
1765313869381,1852,1852,1765313869381,0,53
1765313869436,1853,1853,1765313869435,1,54
1765313869490,1854,1854,1765313869490,0,54
1765313869545,1855,1855,1765313869545,0,55
1765313869597,1856,1856,1765313869596,1,51
1765313869648,1857,1857,1765313869647,1,50
1765313869702,1858,1858,1765313869702,0,54
1765313869757,1859,1859,1765313869757,0,55
1765313869810,1860,1860,1765313869810,0,53
1765313869865,1861,1861,1765313869865,0,55
1765313869920,1862,1862,1765313869920,0,55
1765313869973,1863,1863,1765313869973,0,53
1765313870027,1864,1864,1765313870027,0,54
1765313870078,1865,1865,1765313870077,1,50
1765313870132,1866,1866,1765313870132,0,54
1765313870183,1867,1867,1765313870183,0,51
1765313870238,1868,1868,1765313870238,0,55
1765313870291,1869,1869,1765313870291,0,53
1765313870345,1870,1870,1765313870345,0,54
1765313870400,1871,1871,1765313870400,0,55
1765313870455,1872,1872,1765313870455,0,55
1765313870510,1873,1873,1765313870510,0,55
1765313870562,1874,1874,1765313870562,0,52
1765313870616,1875,1875,1765313870616,0,54
1765313870670,1876,1876,1765313870670,0,54
1765313870720,1877,1877,1765313870720,0,50
1765313870770,1878,1878,1765313870770,0,50
1765313870823,1879,1879,1765313870823,0,53
1765313870878,1880,1880,1765313870878,0,55
1765313870933,1881,1881,1765313870933,0,55
1765313870988,1882,1882,1765313870988,0,55
1765313871042,1883,1883,1765313871042,0,54
1765313871096,1884,1884,1765313871096,0,54
1765313871148,1885,1885,1765313871148,0,52
1765313871203,1886,1886,1765313871203,0,55
1765313871257,1887,1887,1765313871257,0,54
1765313871312,1888,1888,1765313871312,0,55
1765313871367,1889,1889,1765313871367,0,55
1765313871421,1890,1890,1765313871420,1,53
1765313871476,1891,1891,1765313871473,3,52
1765313871529,1892,1892,1765313871529,0,53
1765313871584,1893,1893,1765313871584,0,55
1765313871639,1894,1894,1765313871639,0,55
1765313871694,1895,1895,1765313871694,0,55
1765313871749,1896,1896,1765313871749,0,55
1765313871803,1897,1897,1765313871803,0,54
1765313871854,1898,1898,1765313871853,1,50
1765313871909,1899,1899,1765313871908,1,54
1765313871964,1900,1900,1765313871963,1,54
1765313872020,1901,1901,1765313872018,2,54
1765313872070,1902,1902,1765313872069,1,49
1765313872125,1903,1903,1765313872124,1,54
1765313872179,1904,1904,1765313872179,0,54
1765313872234,1905,1905,1765313872234,0,55
1765313872289,1906,1906,1765313872289,0,55
1765313872342,1907,1907,1765313872342,0,53
1765313872392,1908,1908,1765313872392,0,50
1765313872444,1909,1909,1765313872443,1,51
1765313872498,1910,1910,1765313872498,0,54
1765313872551,1911,1911,1765313872551,0,53
1765313872606,1912,1912,1765313872606,0,55
1765313872662,1913,1913,1765313872661,1,55
1765313872716,1914,1914,1765313872716,0,54
1765313872771,1915,1915,1765313872771,0,55
1765313872826,1916,1916,1765313872826,0,55
1765313872882,1917,1917,1765313872881,1,55
1765313872935,1918,1918,1765313872934,1,52
1765313872990,1919,1919,1765313872989,1,54
1765313873044,1920,1920,1765313873043,1,53
1765313873098,1921,1921,1765313873098,0,54
1765313873152,1922,1922,1765313873152,0,54
1765313873204,1923,1923,1765313873204,0,52
1765313873259,1924,1924,1765313873259,0,55
1765313873312,1925,1925,1765313873312,0,53
1765313873367,1926,1926,1765313873366,1,54
1765313873418,1927,1927,1765313873418,0,51
1765313873470,1928,1928,1765313873469,1,51
1765313873525,1929,1929,1765313873524,1,54
1765313873575,1930,1930,1765313873575,0,50
1765313873629,1931,1931,1765313873629,0,54
1765313873682,1932,1932,1765313873681,1,52
1765313873737,1933,1933,1765313873737,0,55
1765313873792,1934,1934,1765313873791,1,54
1765313873846,1935,1935,1765313873845,1,53
1765313873900,1936,1936,1765313873900,0,54
1765313873956,1937,1937,1765313873955,1,55
1765313874011,1938,1938,1765313874010,1,54
1765313874066,1939,1939,1765313874065,1,54
1765313874116,1940,1940,1765313874116,0,50
1765313874171,1941,1941,1765313874170,1,54
1765313874222,1942,1942,1765313874222,0,51
1765313874276,1943,1943,1765313874276,0,54
1765313874331,1944,1944,1765313874331,0,55
1765313874386,1945,1945,1765313874386,0,55
1765313874441,1946,1946,1765313874441,0,55
1765313874494,1947,1947,1765313874494,0,53
1765313874546,1948,1948,1765313874546,0,52
1765313874598,1949,1949,1765313874598,0,52
1765313874651,1950,1950,1765313874651,0,53
1765313874702,1951,1951,1765313874702,0,51
1765313874757,1952,1952,1765313874757,0,55
1765313874812,1953,1953,1765313874812,0,55
1765313874867,1954,1954,1765313874867,0,55
1765313874922,1955,1955,1765313874921,1,54
1765313874977,1956,1956,1765313874977,0,55
1765313875028,1957,1957,1765313875027,1,50
1765313875078,1958,1958,1765313875078,0,50
1765313875131,1959,1959,1765313875131,0,53
1765313875186,1960,1960,1765313875186,0,55
1765313875241,1961,1961,1765313875241,0,55
1765313875296,1962,1962,1765313875296,0,55
1765313875349,1963,1963,1765313875349,0,53
1765313875404,1964,1964,1765313875404,0,55
1765313875459,1965,1965,1765313875459,0,55
1765313875515,1966,1966,1765313875514,1,55
1765313875570,1967,1967,1765313875569,1,54
1765313875624,1968,1968,1765313875624,0,54
1765313875678,1969,1969,1765313875678,0,54
1765313875734,1970,1970,1765313875733,1,55
1765313875788,1971,1971,1765313875788,0,54
1765313875841,1972,1972,1765313875840,1,52
1765313875894,1973,1973,1765313875894,0,53
1765313875949,1974,1974,1765313875949,0,55
1765313876004,1975,1975,1765313876004,0,55
1765313876056,1976,1976,1765313876056,0,52
1765313876107,1977,1977,1765313876107,0,51
1765313876162,1978,1978,1765313876162,0,55
1765313876213,1979,1979,1765313876213,0,51
1765313876269,1980,1980,1765313876268,1,55
1765313876323,1981,1981,1765313876323,0,54
1765313876374,1982,1982,1765313876373,1,50
1765313876429,1983,1983,1765313876428,1,54
1765313876480,1984,1984,1765313876480,0,51
1765313876535,1985,1985,1765313876535,0,55
1765313876590,1986,1986,1765313876590,0,55
1765313876640,1987,1987,1765313876640,0,50
1765313876694,1988,1988,1765313876694,0,54
1765313876748,1989,1989,1765313876748,0,54
1765313876803,1990,1990,1765313876803,0,55
1765313876858,1991,1991,1765313876858,0,55
1765313876909,1992,1992,1765313876909,0,51
1765313876964,1993,1993,1765313876964,0,55
1765313877019,1994,1994,1765313877019,0,55
1765313877071,1995,1995,1765313877070,1,51
1765313877121,1996,1996,1765313877121,0,50
1765313877172,1997,1997,1765313877172,0,51
1765313877224,1998,1998,1765313877223,1,51
1765313877276,1999,1999,1765313877276,0,52
1765313877331,2000,2000,1765313877331,0,55
1765313877386,2001,2001,1765313877386,0,55
1765313877441,2002,2002,1765313877441,0,55
1765313877496,2003,2003,1765313877496,0,55
1765313877549,2004,2004,1765313877549,0,53
1765313877604,2005,2005,1765313877604,0,55
1765313877659,2006,2006,1765313877659,0,55
1765313877712,2007,2007,1765313877712,0,53
1765313877764,2008,2008,1765313877763,1,51
1765313877818,2009,2009,1765313877818,0,54
1765313877870,2010,2010,1765313877870,0,52
1765313877924,2011,2011,1765313877924,0,54
1765313877979,2012,2012,1765313877979,0,55
1765313878034,2013,2013,1765313878034,0,55
1765313878086,2014,2014,1765313878085,1,51
1765313878141,2015,2015,1765313878140,1,54
1765313878196,2016,2016,1765313878195,1,54
1765313878250,2017,2017,1765313878250,0,54
1765313878305,2018,2018,1765313878304,1,54
1765313878360,2019,2019,1765313878360,0,55
